CustomerID,Name,Age,PurchaseAmount,Country,Date
937,Jason Braddock,87,3726.11,China,09-06-2023
938,Michaela Macilhench,50,1508.47,Indonesia,09-11-2025
939,Isidora Hazelden,24,3435.28,China,31-01-2020
940,Ines Biggs,92,4209.14,China,13-07-2020
941,Vaughn Worsnap,10,4308.8,Portugal,14-05-2025
942,Esme Helstrip,35,1007.28,Yemen,11-02-2020
943,Cullin Vaughan-Hughes,51,4141.02,Brazil,29-10-2020
944,Whittaker Haet,82,1311.35,Norway,18-09-2023
945,Pietrek Nannoni,14,4419.32,Japan,07-01-2019
946,Vanessa Feben,55,1258.17,China,17-06-2023
947,Sancho Wardrop,48,3206.98,Philippines,08-03-2025
948,Alic Whightman,88,3135.72,Indonesia,11-04-2020
949,Nicolai Garralts,47,1323.23,Cameroon,14-11-2022
950,Hertha Massei,89,782.08,Philippines,15-06-2024
951,Chico Eakin,83,3441.16,Indonesia,27-03-2023
952,Rolf Wildblood,42,2639.81,France,16-04-2019
953,Henrik Dabels,23,3193.01,Ukraine,04-11-2021
954,Austina Cawdron,38,1953.82,Peru,04-01-2019
955,Babbette Gowman,78,224.32,China,04-09-2024
956,Fraze Arnatt,45,4673.14,Poland,10-08-2024
957,Tonie Tocknell,97,4401.29,China,19-12-2024
958,Che Ingrem,41,1989.72,Indonesia,27-07-2023
959,Caro Lowles,27,4368.16,Brazil,08-11-2020
960,Karin Oswald,90,2122.46,China,12-01-2022
961,Garrick Poter,96,3843.6,Russia,08-07-2022
962,Jamaal Adamkiewicz,81,2558.71,United States,26-01-2020
963,Jo-anne Clutram,89,2029.62,Kazakhstan,15-12-2021
964,Delly Danton,90,47.58,Russia,24-09-2021
965,Barbie Halegarth,41,4704.56,Brazil,05-10-2020
966,Tirrell Oley,14,4752.28,China,24-02-2022
967,Hettie Keymar,15,3842.35,Thailand,11-03-2025
968,Trent Mangam,91,1144.24,Croatia,22-10-2023
969,Maurits Irving,11,2262.07,China,11-05-2022
970,Leeanne Truce,90,4028.29,France,11-06-2020
971,Lexis Summons,83,1880.32,Brazil,19-05-2020
972,Othelia Seer,35,4674.51,Indonesia,24-12-2019
973,Carina Joel,17,740.68,Indonesia,09-05-2020
974,Basile Pearl,35,1519.1,Portugal,26-12-2020
975,Gideon Frew,29,1195.26,China,22-01-2025
976,Mia MacCallion,72,4306.77,Poland,18-05-2024
977,Cointon Gowlett,79,4754.46,Finland,12-11-2024
978,Tammie Manicom,61,837.27,China,23-10-2022
979,Betteann Cawthron,79,3775.78,Portugal,24-05-2021
980,Donnell Patullo,92,4859.47,Colombia,02-01-2021
981,Candide Daelman,73,4662.86,Philippines,02-03-2021
982,Terrie Huddle,68,2384.19,France,09-03-2025
983,Winfred Dunbar,56,3827.36,China,26-10-2023
984,Minni Corpe,31,4571.3,Netherlands,28-09-2025
985,Aaren Roddy,81,3760.95,Ukraine,07-11-2022
986,Marlin Seeman,90,4141.63,Russia,03-01-2020
987,Merilyn Dybbe,77,674.1,Portugal,11-10-2022
988,Dennis Chander,20,3646.22,Indonesia,14-10-2024
989,Chlo Malcolmson,55,654.83,South Africa,26-03-2019
990,Hewitt Fewings,22,480.78,Brazil,26-08-2025
991,Candra Ellis,14,1600.27,China,10-09-2019
992,Bessie Mugridge,91,1292.04,Thailand,07-04-2021
993,Ernestus Standeven,45,2556.16,China,29-05-2024
994,Kevin Drewet,86,2363.35,Greece,02-02-2024
995,Rikki Liccardi,94,3412.96,China,14-11-2025
996,Karlyn Baiden,13,3539.72,Serbia,01-01-2019
997,Dagny Rankcom,27,2303.1,China,06-06-2019
998,Clemmie Hebble,23,4419.31,Brazil,20-03-2022
999,Sheffy Plumtree,12,3856.43,Indonesia,02-09-2021
1000,Kurt Quaif,68,1174.88,Micronesia,03-12-2020
